year,ACCESS1-0_rcp45_r1i1p1-days_prcp_abv,ACCESS1-0_rcp85_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp26_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp45_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp60_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp85_r1i1p1-days_prcp_abv,BNU-ESM_rcp45_r1i1p1-days_prcp_abv,BNU-ESM_rcp85_r1i1p1-days_prcp_abv,CanESM2_rcp26_r1i1p1-days_prcp_abv,CanESM2_rcp45_r1i1p1-days_prcp_abv,CanESM2_rcp85_r1i1p1-days_prcp_abv,CCSM4_rcp26_r1i1p1-days_prcp_abv,CCSM4_rcp45_r1i1p1-days_prcp_abv,CCSM4_rcp60_r1i1p1-days_prcp_abv,CCSM4_rcp85_r1i1p1-days_prcp_abv,CESM1-BGC_rcp45_r1i1p1-days_prcp_abv,CESM1-BGC_rcp85_r1i1p1-days_prcp_abv,CNRM-CM5_rcp45_r1i1p1-days_prcp_abv,CNRM-CM5_rcp85_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp26_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp45_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp85_r1i1p1-days_prcp_abv,GFDL-CM3_rcp26_r1i1p1-days_prcp_abv,GFDL-CM3_rcp60_r1i1p1-days_prcp_abv,GFDL-CM3_rcp85_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp26_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp45_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp60_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp85_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp26_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp45_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp60_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp85_r1i1p1-days_prcp_abv,inmcm4_rcp45_r1i1p1-days_prcp_abv,inmcm4_rcp85_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp26_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp45_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp60_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp85_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp26_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp45_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp60_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp85_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp26_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp45_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp60_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp85_r1i1p1-days_prcp_abv,MIROC-ESM_rcp26_r1i1p1-days_prcp_abv,MIROC-ESM_rcp45_r1i1p1-days_prcp_abv,MIROC-ESM_rcp60_r1i1p1-days_prcp_abv,MIROC-ESM_rcp85_r1i1p1-days_prcp_abv,MIROC5_rcp26_r1i1p1-days_prcp_abv,MIROC5_rcp45_r1i1p1-days_prcp_abv,MIROC5_rcp60_r1i1p1-days_prcp_abv,MIROC5_rcp85_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp26_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp45_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp85_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp26_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp45_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp85_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp26_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp45_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp60_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp85_r1i1p1-days_prcp_abv,NorESM1-M_rcp26_r1i1p1-days_prcp_abv,NorESM1-M_rcp45_r1i1p1-days_prcp_abv,NorESM1-M_rcp60_r1i1p1-days_prcp_abv,NorESM1-M_rcp85_r1i1p1-days_prcp_abv
2033,0.0,0.01580128,0.0,0.013487731,0.12591712,0.12941611,0.0,0.25566667,0.01580128,0.0,0.0,0.055057917,0.055057917,0.11011583,0.06854565,0.055057917,0.0,0.0,0.0,0.01580128,0.0,0.14910579,0.0,0.9632865,0.0,0.54328215,0.0,0.0,0.818231,0.0708592,0.11589489,0.0,0.0,0.03160256,0.0,0.5966294,0.10774138,0.0,0.9623863,0.01580128,0.35271382,0.0,0.0,0.0,0.5406435,0.0,0.01580128,0.08438041,0.0,0.055057917,0.82211524,0.0,0.0,0.055057917,0.41779396,0.0,0.41106293,0.31668183,0.0,0.055057917,0.0,0.055057917,0.055057917,0.63657,0.08437615,0.0,0.01580128,0.3832887,0.7025803
2034,0.8151709,0.055057917,0.64049184,0.5270751,0.14699802,0.90892667,0.11011583,0.0,0.1509835,0.01580128,0.0,0.0,0.0,0.1370913,0.5144854,0.0,0.0,0.11361482,0.01580128,0.10417639,0.0,0.1720031,0.0,0.0,0.0,0.0,0.93521583,0.01580128,0.18555212,0.0,0.0,0.20885034,0.29746154,0.01580128,0.0,0.055057917,0.8494464,0.013487731,0.0,0.10009361,0.7384041,0.0,0.0,0.039256636,0.17632051,0.01580128,0.0,0.10780229,0.0,0.08438041,0.0,0.10018169,0.75713634,0.15584639,1.0930766,0.0919401,0.9769457,0.039256636,0.01580128,0.0,0.013487731,0.0,0.0,0.3974535,0.16048574,0.0,0.0,0.6691796,0.89448214
2035,0.0,0.055057917,0.0,1.4990432,0.55313593,0.0,0.45459285,0.0,0.0,0.0,1.6915797,0.0,0.039256636,0.11361482,0.0,0.14786144,0.0,0.0,0.999852,0.01580128,0.055057917,0.0,0.61603254,0.1920883,0.01580128,0.0,0.326784,0.0,0.10018169,0.11369865,0.0,0.0,0.0,0.0,0.039256636,0.039256636,0.0,0.029322492,0.0,0.0,0.01580128,0.0,0.0,0.0,0.32207507,0.54281753,0.25067443,0.0,0.42360651,0.9769457,0.0,1.0,0.22669041,0.0708592,0.44748545,0.0,0.0,0.0,0.12941611,0.0,0.0,0.5616145,0.0,0.039256636,0.27819476,0.7006999,0.01580128,0.37755802,0.0
2036,0.029289013,0.0,0.20054491,0.01580128,0.07088842,0.039256636,0.9682284,0.01580128,0.0,0.0,0.0,0.0,0.0,0.12366149,0.0,0.23893811,0.039256636,0.7451413,0.28101954,0.039256636,0.8245462,0.23966414,0.20118913,0.0,0.055057917,0.17628703,0.0,0.055057917,0.0,0.01580128,0.0,0.2472573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013487731,0.013487731,0.0,0.0,0.0,0.0,0.01580128,0.039256636,0.9183246,0.41022784,0.10009361,0.08203338,0.055057917,0.0,0.0,0.029289013,0.88295245,0.0,0.0,0.029289013,0.0,0.097868145,0.01580128,0.11011583
2037,0.81906366,0.13706388,0.0,0.039256636,0.0,0.3308782,0.13943833,0.0,0.01580128,0.42103767,0.10014821,0.5447341,0.0,0.09361202,0.0,0.01580128,0.0,0.01580128,0.055057917,0.21557714,0.0,0.60069484,0.8384761,0.0,0.64771855,0.0,0.30572432,0.2839738,0.18873388,0.10542783,0.12941611,0.0,0.0,0.03160256,0.17045337,0.0,0.20291936,0.0,0.0,0.0,0.0,0.0,0.0,0.08438041,0.114359684,0.01580128,0.0,0.0,0.08203338,0.0,0.0,0.01580128,0.35077605,0.0919401,0.01580128,0.055057917,0.07088842,0.22144428,0.13943833,0.03160256,0.01580128,0.0,0.6691748,0.08438041,0.0,0.0,0.16533943,0.055057917,0.0
2038,0.0,0.0,0.33743355,0.29154208,0.0,0.03160256,0.13218287,0.057537146,0.01580128,0.0708592,0.0,0.0,0.055057917,0.0,0.029322492,0.0,0.03160256,0.0,0.055057917,0.029289013,1.5743703,0.0,0.0,0.0,0.055057917,0.0,0.0,0.7032271,0.055057917,0.0,0.029289013,0.0,1.2582879,0.0,0.0,0.013487731,0.01580128,0.4432416,0.0,0.23893811,0.0708592,0.0,0.01580128,0.4569064,0.08438041,0.17715046,0.49133137,0.0,0.0,0.039256636,0.0034171303,0.0,0.0,0.08438041,0.0,0.0,0.0,0.6412202,0.0,0.0,0.44029152,0.055057917,0.0,0.0,0.01580128,0.039256636,0.0,0.87082446,0.0
2039,0.9379826,0.0,0.01580128,0.0,0.6206624,0.0,0.34436595,0.7475387,0.039256636,0.8499399,0.0,0.17632051,0.0,0.0708592,0.0,0.0,0.0,0.0,0.0,0.06854565,0.039256636,0.2556028,0.0,0.92123073,0.0,0.35163948,0.06854565,0.0,0.055057917,0.0,0.51200753,0.0,0.3391198,0.08438041,0.0,0.0,0.4780706,0.0,0.01580128,0.38184196,0.35271382,0.0,0.0,0.07172263,0.0708592,0.54241073,1.0685457,0.03160256,0.5028813,0.0,0.0,0.0,0.0,0.08666048,0.01580128,0.013487731,0.0,0.01580128,0.01580128,0.013487731,0.0,0.0,0.0,0.055057917,1.0843804,0.2746335,0.7706363,0.0,0.01580128
2040,0.025901103,0.0,0.74090225,0.0,0.01580128,0.0,0.01580128,0.0,0.0,0.039256636,0.0,0.086859636,0.6064255,0.5444846,0.01580128,0.013487731,0.0,0.0,0.0,0.0,0.7272036,0.5071987,0.10009361,0.0,0.0,0.2840284,0.0,0.3434387,0.891939,0.1838802,0.0,0.16048574,0.12122911,0.055057917,0.0,0.01580128,0.01580128,0.4143626,0.0,0.0,0.040867656,0.0,0.039256636,0.047403842,0.0,0.055057917,0.0,0.0,0.0,0.0,0.58250004,0.01580128,0.10018169,0.029289013,0.0,0.18625465,0.039256636,0.06854565,0.0,0.055057917,0.84905523,0.0,0.41489127,0.35594457,0.0,0.11361482,0.12941611,0.01580128,0.17632051
2041,0.055057917,0.0,0.055057917,0.0,0.01580128,0.055057917,0.08434693,0.0,0.0,0.0,0.047403842,0.0,0.23137842,0.07088842,0.0,0.0,0.0,0.13935025,1.5109147,0.08012429,0.12363279,0.10780229,0.36604068,0.21379225,0.09015947,0.0,0.0,0.01580128,0.0,0.30254185,0.0,0.0,0.60592896,0.0,0.0,0.0,0.0662321,0.0,0.013487731,0.0,0.045152996,0.0,0.0,0.6121624,0.01580128,0.097868145,0.052744366,0.9473952,0.0,0.045123775,0.055057917,0.3132963,0.10774138,0.0,0.0,0.0,0.0,0.30748376,0.0708592,0.16048574,1.1395777,0.0,0.4189837,0.0,0.055057917,0.03160256,1.2094873,0.0,0.23137842
2042,0.0,0.120215654,0.08438041,0.4437905,0.0,0.4827139,0.0,0.0,0.0,0.14699802,0.055057917,0.039256636,0.0,0.041735865,0.0,0.30415288,0.0,0.19087833,0.30658776,0.055057917,0.29501137,0.0,0.055057917,0.9623358,0.0,0.48512048,0.17632051,0.3209715,0.17929205,0.01580128,0.18270917,1.28893,0.0708592,0.0,0.14699802,0.5072966,0.045119513,0.0,0.16048574,0.0,0.0,0.34821254,0.5513384,0.055057917,0.0,0.039256636,0.0,0.01580128,0.0,0.0,0.65676624,0.0,0.0,0.013487731,0.08203338,1.1604857,0.12943722,0.03160256,0.01580128,1.0,0.0,0.01580128,0.0,0.0,0.01580128,0.08206686,0.56092924,0.1627993,0.13119674
2043,1.9931481,0.5304483,0.055057917,0.055057917,1.0707179,0.055057917,0.49291223,0.16517375,0.34314796,0.23715748,0.08429233,0.0,0.0,0.20721383,0.0,0.06854565,0.0,0.055057917,0.0,0.61479527,0.0,0.0,0.0,0.0,0.0,0.11361482,0.029289013,0.75713634,0.042810224,0.0,0.23893811,0.0,0.95724016,0.0,0.0,0.0,0.0,0.0,0.06854565,0.0,0.0,0.0,0.01580128,0.19211753,0.0,0.1060254,0.0,0.0,0.01580128,0.12363705,0.97007924,0.0,0.0,0.01580128,0.15837088,0.07172263,0.055057917,0.36257517,0.0,0.2515298,0.056668937,0.045119513,0.0,0.039256636,0.5855516,0.0,0.0,0.01580128,0.0
2044,0.0,0.0,0.5023757,0.9558648,0.0,0.01580128,0.0708592,0.7187109,0.0,0.43861958,0.0,0.0,0.04503569,0.0,0.01580128,0.0,0.055057917,0.2424917,0.0,0.0,0.0,0.013487731,0.0,0.01580128,0.0,0.01580128,0.0,0.0,0.0,0.01580128,0.50323915,0.6866863,0.43089658,0.13107502,0.0,0.055057917,0.08438041,0.12363705,0.09431455,0.0,0.0,0.0,0.01580128,0.013487731,0.01580128,0.01580128,0.21696119,0.0,0.0,0.055057917,0.0,0.0,0.01580128,0.0,0.0,0.07851327,0.07088842,0.06857913,0.0,0.055057917,0.32570967,0.039256636,0.029322492,0.0,0.055057917,0.055057917,0.8068263,0.0,0.20081557
2045,0.0,0.01580128,0.14521739,0.17628703,0.015830502,0.01580128,0.013487731,0.0,0.0,0.0,0.0,0.01580128,0.01580128,0.0,0.01580128,0.0,0.055057917,0.0,1.4113133,0.0,0.1720644,0.0,0.4177969,0.0,0.15840435,0.12941611,0.01580128,0.039256636,0.0,0.052744366,1.0562903,0.039256636,0.10866571,0.0,0.039256636,0.06854565,0.2839738,0.0,0.11011583,0.0,0.0,0.039256636,0.0,0.039256636,0.66519624,0.01580128,0.11358134,0.16048574,0.0,0.0,0.0708592,0.029289013,0.06857913,0.01580128,0.0,0.0,0.29844767,0.0,0.0,0.06857913,0.10780229,0.0,0.01580128,0.013487731,0.8069337,0.08434693,0.0,0.0,0.01580128
2046,0.0,1.5364461,0.0,0.0,0.1299453,0.08438041,0.01580128,0.0,0.0,0.0,0.0,0.11011583,0.01580128,0.0,0.0,0.01580128,0.22138542,0.17292781,1.4122843,0.0,0.0,1.0368572,0.110145055,0.09431455,0.0,0.10018169,0.2177912,0.45904288,0.0,0.0,0.097868145,0.0,0.01580128,0.04509029,0.0,0.0,0.12941611,0.7483022,0.01580128,0.0,0.0,0.0,0.0,0.29399604,0.08434693,0.9905007,0.055057917,0.0,0.0,0.0,0.23537312,0.08012429,0.0,0.0,0.84443843,0.42801756,0.0,0.9927762,0.69700897,0.06320512,0.0,0.0,0.11011583,0.0,0.5357924,0.10018169,0.0,1.1582764,0.058475047
2047,0.0,0.0,0.01580128,0.12363705,1.4335074,0.016664708,0.25205848,0.055057917,0.52358866,0.24950248,0.19848123,0.8275279,0.04509029,0.0,0.0,0.0,0.039256636,0.08206686,0.039256636,0.0,0.17632051,0.23579657,0.16048574,0.01580128,0.01580128,0.03160256,0.039256636,0.14699802,0.65422505,0.0,0.0,0.029322492,0.055057917,0.0,0.0,0.01580128,0.0,0.50775903,0.0,0.0,0.0,0.0,0.19272482,0.08438041,0.0,0.6402975,0.039388835,0.08429233,0.0,0.0,0.0,0.17115197,0.03160256,0.0,0.0,0.46562853,0.9146987,0.055087138,0.10018169,0.0919401,0.2682606,0.44368082,0.055057917,0.10441437,0.08438041,0.5763997,0.0,0.5950446,0.32027617
2048,0.039256636,0.22363627,0.0,0.08429233,0.0,0.055057917,0.08438041,0.30546597,0.17611071,0.0,0.0,0.01580128,0.0,0.41925332,0.0708592,0.0,0.013487731,0.0,0.60044336,0.055057917,1.1970505,0.06360373,0.21379225,0.0,0.2975496,0.0,0.8490724,0.01580128,0.23893811,0.0,0.0,0.0,0.055057917,0.055057917,0.055057917,0.032465987,0.0,0.0,0.01580128,0.039256636,0.01580128,0.06854565,0.0,0.0,1.0145577,0.0,0.0708592,0.0,0.013487731,0.0,0.0,0.06857487,0.0,0.01580128,0.1880276,0.12941611,0.16147187,1.302948,0.01580128,0.0,0.0,0.0,0.3132034,0.0,0.0,0.03160256,0.19799097,0.17632051,0.029289013
2049,0.013487731,0.96415156,0.08012429,0.12126259,0.0,0.03160256,0.0,0.0,0.0,0.29157376,0.3513015,0.12941611,0.06854565,0.44150954,0.0708592,0.01580128,0.22906488,0.0708592,0.56485534,0.10774138,0.2006676,0.6018573,0.0,0.0,0.03160256,0.0,0.0,0.4016579,0.07940502,0.0,0.029322492,0.055057917,0.92495155,0.0,0.0,0.052744366,0.43693334,0.15286516,0.0,0.08434693,0.03160256,0.01580128,0.0,0.029322492,0.08440963,0.0,0.08438041,0.0,0.62081355,0.0,0.039256636,0.0,0.0,0.0,0.0,0.08438041,1.4609662,0.30003038,0.13935025,0.055057917,0.0,0.01580128,0.029289013,0.0,1.0613261,0.039256636,0.0,0.2640045,0.0
2050,0.055087138,0.25539738,1.1068288,0.08438041,0.39677644,0.0,0.23863967,0.01580128,0.19203371,0.0,0.11011583,0.0,0.0,0.0708592,0.0,1.5612621,0.09832877,0.09517798,0.20205593,0.055057917,0.097868145,0.0,0.0,0.17784345,0.3806117,0.599072,0.18262875,0.09431455,0.0,0.01580128,0.055057917,0.0,0.0,0.0,0.0,0.0,0.11031021,0.14067836,0.14699802,0.0708592,0.01580128,0.055057917,0.0,0.0,0.0,0.44953987,0.039256636,0.07088842,0.2970299,0.055057917,0.0,0.055057917,0.013487731,0.0,0.17509829,0.0,0.0,0.3208661,0.0,0.055057917,0.7276761,0.0,0.0,0.08429233,0.0,0.0,0.0,0.055057917,0.13280775
2051,0.01580128,0.0,0.5437275,0.0,0.0,0.39096814,0.052744366,0.055057917,0.058475047,0.0,0.029322492,0.0,0.0,0.0,0.0,0.039256636,0.013487731,0.60488576,0.039256636,1.597834,0.10780229,0.05360779,0.0919401,0.0,0.055057917,0.08666048,0.0,0.04503569,0.055057917,1.1231883,0.01580128,0.0,0.055057917,0.0,0.0,0.0,0.0,0.21785721,0.0,0.01580128,0.49997094,0.0,0.8553969,0.0708592,0.0,1.2246748,0.01580128,0.0,0.43689987,0.0,0.11791327,0.13119674,0.0,0.0,0.013487731,0.01580128,0.25739744,0.0,0.15639156,0.63836044,0.30659577,0.3518504,0.07851327,0.055057917,0.0,0.055057917,0.29355308,0.0,0.3132963
2052,0.01580128,0.89711195,0.2177912,0.0,0.055057917,0.2213562,0.0919401,1.0461677,0.0,0.01580128,0.13946755,0.029289013,0.029322492,0.0,0.055057917,0.0,0.055057917,0.0,0.0,0.08438041,0.097868145,0.01580128,0.5854265,0.12944533,0.01580128,0.13449216,1.2470554,0.48462948,0.055057917,0.688398,0.13214938,0.0,0.07709146,0.0,0.0,0.23137842,0.0,0.015830502,0.055057917,0.0,0.01580128,0.17628703,0.0,0.01580128,0.23487741,0.055057917,0.0,0.0,0.0,0.0,0.06854565,0.0,0.0,0.0,0.01580128,0.055057917,0.0,0.16644727,0.0,0.8234099,0.0,0.0,0.01580128,0.06854565,0.0,0.07088842,0.0,0.8263845,0.01580128
2053,0.0,0.26822713,0.113669425,0.0,0.23893811,0.28001723,0.0,0.07709146,0.8288306,0.23893811,0.01580128,0.15523961,0.03160256,0.0,0.24486616,0.2213562,0.0,0.0,0.6608604,0.0,0.455226,0.0708592,0.0,0.34495977,0.9011202,0.039256636,0.039256636,0.06854565,0.13119674,0.055057917,0.045123775,0.01580128,0.0,0.6409933,0.0,0.0,0.08666048,0.0,0.12360357,0.013487731,0.0,0.0,0.55817205,0.0,0.03160256,0.01580128,0.0,0.0,0.01580128,0.0,0.013487731,0.20205593,1.0325911,0.03160256,0.03160256,0.15523961,1.4932641,0.0,0.03160256,0.5023757,0.6162462,0.0,0.1163481,0.4278675,0.0,0.0,0.013487731,0.0,0.08012429
2054,0.19203371,0.0,0.0,0.03160256,0.01580128,0.0708592,0.0,0.0,0.029322492,0.0,0.0,0.0,0.3968564,0.0,0.0708592,0.0,0.0,0.30054477,1.0694758,0.58968157,0.18447402,0.12941611,0.0,0.0,0.0,0.055057917,0.01580128,0.0,0.5230776,0.0,0.0,0.0,0.2254021,0.11358134,0.055057917,0.0,0.0,0.11011583,0.039256636,0.0,0.13119674,0.0,0.039256636,0.18684217,0.0,0.016664708,0.06857913,0.205643,0.0,0.055057917,0.0,0.5538454,0.039256636,0.039256636,0.0,0.0,0.69289535,0.5280613,0.20205593,0.53957665,0.52074736,0.0,0.0,0.0,0.0708592,0.01580128,0.15873434,0.0,0.09431455
2055,0.055057917,0.12122911,0.0,0.03160256,0.08438041,0.46207494,0.13119674,0.055057917,0.08438041,0.0,0.0,0.0,0.0,0.0,0.055057917,0.03160256,0.06854565,0.0,0.71996427,0.0,0.82230157,0.19218269,0.2728491,0.055057917,0.23893811,0.0708592,0.32915848,0.01580128,0.0,0.22221963,0.13357809,0.0,0.055057917,0.0,0.01580128,0.48134172,0.41869065,0.0,0.0,0.0,0.0,0.14521739,0.03160256,1.3014805,0.039256636,0.01580128,0.0,0.13943833,0.0,0.3602007,0.01580128,0.12591712,0.0,0.01580128,0.9591923,0.0,0.0,0.08438041,0.631891,0.08203338,0.07088842,0.0,0.03160256,0.012413372,0.0708592,0.0,0.0,0.12591712,0.0
2056,0.23893811,1.5093061,0.055057917,0.113669425,0.4550439,0.0,0.0,0.37450463,0.0,0.045123775,0.0,0.0,0.14290383,0.3176123,0.37355345,0.11011583,0.0,0.097868145,0.0,0.3181452,0.09404787,0.18218765,0.16190328,0.06857913,0.0,0.055057917,0.12354266,0.029322492,0.5684926,0.03160256,0.0,0.01580128,0.0,0.0,0.0,0.0,0.013487731,0.0,0.3132963,0.01580128,0.0,0.0,0.6147447,0.08434693,0.0,0.0,0.34956944,0.0,0.055057917,0.06857913,0.04509029,0.01580128,0.2547394,0.0,0.14459623,0.14293732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449281,0.0,0.0,0.0,0.15448247
2057,0.0,0.0,0.0,0.0,0.17632051,0.56375176,0.7840038,0.13935025,0.0,0.0,0.51055276,0.0,0.029322492,0.039256636,0.0,0.13181348,0.82705,0.0,0.15873434,1.1077784,1.2587214,0.0,0.35255292,0.0708592,0.6275318,0.013487731,0.045123775,0.0,0.18873388,0.0,0.08434693,0.06854565,0.01580128,1.0158013,0.0,0.0,0.11011583,0.0,0.01580128,0.0,0.095985994,0.0,0.0,0.0,0.016664708,1.7920247,0.0,0.055087138,0.055057917,0.039256636,0.0,0.15639156,0.01580128,0.08438041,0.0,0.0,0.6114109,0.055057917,0.49241483,0.0,0.0,0.15865052,0.0,0.09361202,0.08429233,0.0,0.041731082,0.0,0.0
2058,0.015830502,0.039256636,0.19777165,0.0,0.0,0.0,0.2213562,0.21644057,0.06857913,0.0,0.20205593,0.0,0.0,0.01580128,0.20030452,0.0,0.055057917,0.0,0.12126259,0.031631783,0.029289013,0.0,0.6281549,0.7077782,0.055057917,0.01580128,0.01580128,0.28986925,0.0,0.0,0.0,0.0,0.0,0.01580128,0.029289013,0.0,0.0,0.039256636,0.0034171303,0.0,0.0,0.12941611,0.0,0.045123775,0.0,1.1600864,0.14801337,0.0,0.0,0.0034171303,0.0,0.0,0.055057917,0.0,0.01580128,0.0,0.14026827,0.0,0.01580128,0.35075888,0.0,0.01580128,0.12941611,0.0,0.5943158,0.0,0.0,0.0,0.0
2059,1.1745945,0.10944679,0.01580128,0.0,0.0,0.57298255,0.0,0.18625465,0.38931298,0.0,0.10018169,0.01580128,0.08438041,0.86424,0.28471988,0.041731082,0.06747129,0.48232785,0.6960521,0.042810224,0.0,0.85660625,0.039256636,0.0,0.01580128,0.0,0.0,0.0,0.06854565,0.0,0.0708592,0.0,0.14182948,0.0,0.28813702,0.0,0.01580128,0.06854565,0.0,0.0,0.0,0.0,0.06854565,0.64021796,0.0,0.1838802,0.38400435,0.17632051,0.0,0.0,0.0,0.08438041,0.096793786,0.052744366,0.0,0.0,0.0,0.08666048,0.36607414,0.3959393,0.060925055,0.029289013,0.0,0.0,0.0,0.410637,0.01580128,0.31898397,0.33186433
2060,0.975156,0.0,0.01580128,0.06854565,0.0,0.456065,0.097868145,0.0,0.0,0.10018169,0.9996806,0.0,0.0,0.5501488,0.31764403,0.0,0.01580128,0.01580128,1.0625948,1.0146495,0.5230776,0.0,0.5627405,1.4995247,0.0,0.0,0.0,0.0,0.029289013,0.0,0.01580128,0.92391664,0.0,0.013487731,0.0,0.0,0.039256636,0.029318234,0.14798415,0.0,0.0,0.0,0.49899256,0.0708592,1.2215477,0.0,0.30751723,0.055057917,0.097868145,0.01580128,0.055057917,0.015830502,0.055057917,0.01580128,1.2646955,0.0,0.49330747,0.0,0.0,0.0,0.40055737,0.01580128,0.22378525,0.041731082,0.53741497,0.055057917,0.055057917,0.0708592,0.2214108
2061,0.0,0.013487731,0.25328928,0.93373984,0.0,1.0216991,0.0,8.6342625E-4,0.0708592,0.19763975,0.13942605,0.01580128,0.0,0.0,0.1370913,0.14937247,0.0,0.01580128,0.0,0.0,0.0,0.055057917,0.0,0.01580128,0.92588276,0.052744366,0.8583203,0.0,0.7713266,0.0708592,0.055057917,0.5197904,0.0,0.13943833,0.039256636,0.039256636,0.0,0.0,0.013487731,0.10009361,0.4521408,0.0,0.0,0.0,0.0,0.51126176,0.23893811,0.14368217,0.013487731,0.0,0.039256636,0.04277674,0.0,0.06854565,0.08599143,0.01580128,0.12941611,0.29255232,0.5561586,0.029289013,0.0,0.608993,0.0,0.076017104,0.692707,0.0,0.0,0.7134644,0.52389807
2062,0.35594457,0.08429233,0.055057917,0.8602629,0.055057917,1.508151,0.07088842,1.0036727,0.0,0.0,0.17632051,0.74058545,0.01580128,0.0,0.0,0.0,0.055057917,0.03160256,0.0,0.0,0.0708592,0.01580128,0.0,0.21379225,0.59304076,0.14468446,0.01580128,0.15639156,0.0,0.15873434,0.79711014,0.0,0.0,0.08438041,0.0,0.29399604,0.055057917,0.5163341,0.0,0.01580128,0.0,0.0,0.0,0.039256636,0.08434693,0.0,0.0,0.055057917,0.01580128,0.039256636,0.0,0.055057917,0.0,0.01580128,0.0,0.6510006,0.19203371,0.0,0.0,0.5426619,0.17632051,0.013487731,0.039256636,0.0,0.10780229,0.01580128,0.0,0.46964324,0.0
2063,0.13935025,0.01580128,0.10774138,0.0,0.0,0.097868145,0.4643402,0.01580128,0.055057917,0.0,0.38850495,0.01580128,0.01580128,0.0,0.08438041,0.11361482,0.0,0.0,0.0,0.30816567,1.5045968,0.01580128,0.039256636,0.0,0.23134494,0.14937247,0.0,0.01580128,0.0,0.06360373,0.15292606,0.0,0.10018169,0.0,0.7737727,0.0,0.62844163,0.0,0.0,0.01580128,0.0,0.01580128,0.06854565,0.15523961,0.01580128,0.06854565,0.013487731,0.0,0.26647997,0.03160256,0.01580128,0.13601694,0.0,0.0,0.0919401,0.12950419,0.07663825,1.118302,0.0,0.8398113,1.3921525,0.0708592,0.039256636,0.0,0.042810224,0.039256636,0.01580128,0.0,0.039256636
2064,0.013487731,0.013487731,0.055057917,0.0,0.56449664,0.14937247,0.08429233,0.25242585,0.0,0.01580128,0.016664708,0.30011958,0.26637894,0.055057917,0.25242585,0.19307443,0.14521739,0.029322492,0.0,0.29168248,0.27031377,0.49639598,0.0,0.055057917,0.98319143,0.08438041,0.03160256,0.0,0.0,0.045123775,0.10009361,0.01580128,0.6048676,0.0,0.08438041,0.0,0.0,0.0708592,0.0,0.0,0.0,0.0,0.0,0.039256636,0.055057917,0.029289013,0.09431455,0.12363705,0.0,0.096789,0.12941611,0.45286682,0.029322492,0.0,0.01580128,0.832411,1.1528571,0.7932981,0.013487731,0.0,0.0,0.029289013,0.0,0.0,0.0,0.01580128,0.013487731,0.0708592,0.8181154
