year,ACCESS1-0_rcp45_r1i1p1-longest_run_tmax_abv,ACCESS1-0_rcp85_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp26_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp45_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp60_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp85_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp45_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp85_r1i1p1-longest_run_tmax_abv,CanESM2_rcp26_r1i1p1-longest_run_tmax_abv,CanESM2_rcp45_r1i1p1-longest_run_tmax_abv,CanESM2_rcp85_r1i1p1-longest_run_tmax_abv,CCSM4_rcp26_r1i1p1-longest_run_tmax_abv,CCSM4_rcp45_r1i1p1-longest_run_tmax_abv,CCSM4_rcp60_r1i1p1-longest_run_tmax_abv,CCSM4_rcp85_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp45_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp85_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp45_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp85_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp26_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp45_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp85_r1i1p1-longest_run_tmax_abv,inmcm4_rcp45_r1i1p1-longest_run_tmax_abv,inmcm4_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC5_rcp26_r1i1p1-longest_run_tmax_abv,MIROC5_rcp45_r1i1p1-longest_run_tmax_abv,MIROC5_rcp60_r1i1p1-longest_run_tmax_abv,MIROC5_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp85_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp26_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp45_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp60_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp85_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp26_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp45_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp60_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp85_r1i1p1-longest_run_tmax_abv
2030,3.0182643,0.38000163,0.55146843,0.0,1.2470529,0.81404954,0.0034171303,0.7371201,0.020493463,0.09535723,0.09877436,0.0,0.024058564,0.07804827,0.020493463,0.0,1.2328773,0.0,0.0,0.0034171303,0.0,0.0,0.3939992,1.601555,0.2883999,0.0,0.0034171303,0.0035651012,0.0034171303,0.0,0.0,0.0,2.340296,0.25868914,0.06552915,0.10901643,0.0034171303,0.7597551,0.09877436,0.0034171303,0.0069822315,0.0069822315,0.0034171303,1.2100947,0.0035651012,0.0,0.8660159,0.32434574,0.0,0.67904913,0.0034171303,0.0034171303,0.35728568,0.0034171303,0.020493463,0.0034171303,1.5729595,0.0068342607,0.0034171303,0.010251391,0.0034171303,0.0,0.0,0.3168072,2.3432915,0.0,1.9011587,0.0,0.23402959
2031,1.05581,0.0034171303,0.0034171303,0.0068342607,0.18729733,0.3994284,1.9169176,0.017076332,0.6156249,0.3847614,0.8736503,0.95732427,0.6712526,0.0034171303,0.0,0.0,0.09535723,0.0034171303,0.0,0.14039291,0.0034171303,0.0,0.37748155,0.35743368,0.96536547,1.7103999,0.0,0.0,0.51832,0.010251391,0.0034171303,0.0,0.0068342607,0.0034171303,0.0035651012,0.029489705,0.210119,0.0,0.2689107,0.04503569,1.2509722,0.0,0.08161337,0.0034171303,0.0034171303,0.0,0.5444984,0.0850305,0.0,0.41449267,1.3649385,0.5022685,0.003713072,0.06552915,0.2892562,0.4229628,0.0,0.08161337,0.0,0.0034171303,0.09877436,0.0034171303,0.0,0.0,0.0,2.2693572,0.0034171303,0.0,0.0034171303
2032,0.4612998,1.0098385,0.11243356,0.27915278,0.0,0.55482507,0.0,3.5263765,0.2790048,0.9113076,0.017076332,0.11243356,0.017076332,0.0,0.38187155,0.8024843,0.28583905,0.0,0.0,0.4193977,0.0034171303,0.0,0.0,0.40083346,0.21353613,0.017076332,0.5897872,0.0,0.020493463,0.38134426,0.0,0.0,0.0,2.060547,0.013668521,0.6281862,0.0,0.35743368,0.24599221,0.0034171303,3.5556836,0.06894629,0.0919401,0.0034171303,0.0035651012,0.28583905,0.0,0.0,0.0034171303,0.0919401,0.0,0.0034171303,0.0,0.017076332,0.20779079,0.1045197,0.1838802,0.7840284,0.0,0.18729733,0.0068342607,0.0,0.0,0.0034171303,0.0,0.20095652,0.027327724,0.4488682,0.0
2033,0.2046696,7.037975,2.0641148,0.34612972,0.4057385,0.0,1.5271337,0.017076332,0.30633253,0.0034171303,0.765306,0.09877436,0.0034171303,0.19987693,0.0,0.0,0.0,0.024058564,0.0,0.037569795,0.1973161,0.46630213,0.442452,0.7997377,0.0919401,0.0034171303,0.0034171303,0.0,0.0,0.17355347,0.0034171303,0.4179098,0.0,0.47519165,0.09535723,0.26207644,0.053233087,1.2100056,0.09535723,0.0,0.0034171303,0.44928628,1.9026067,0.36717948,0.09535723,0.102191485,0.0,0.0,0.0,0.0,0.31530952,0.017372275,0.8512088,0.0,0.017076332,0.0034171303,0.0,0.0,0.09535723,1.2851237,1.2502995,0.0034171303,0.0034171303,0.0034171303,0.0034171303,0.38461342,0.11258153,0.0034171303,0.0
2034,0.4629455,0.8441929,0.630521,0.0034171303,0.71547884,0.0,1.6738865,0.115850694,0.0,1.163625,0.48504418,0.0068342607,0.0068342607,0.0034171303,0.010251391,0.0034171303,0.09535723,0.2653456,0.0,0.66915107,0.34149742,0.1467342,0.54080826,0.44928628,1.9396738,0.0,0.10901643,0.0,0.0,0.0,0.2790048,0.0034171303,0.0,0.29608113,0.0034171303,0.0034171303,0.030744854,2.0760157,0.7758295,0.20859103,0.26549357,1.3985587,0.966036,0.0814654,0.023910593,0.13867237,0.49973387,0.0,0.0,0.21120793,0.0,0.0034171303,0.0034171303,0.020641433,0.0034171303,0.0,0.017076332,0.44586915,0.38803056,0.35692808,0.5038252,0.0,0.0,0.0,0.0,3.2084408,1.0357621,0.8036442,0.20779079
2035,0.09877436,0.5498228,1.5127722,0.61028063,0.22378752,0.0,0.0034171303,0.0,0.46971926,0.52718943,0.4042506,0.11926782,0.5699574,0.0,0.17355347,0.57117254,0.09535723,0.0,0.0,0.23369615,0.32063267,0.0,0.017076332,0.7420983,0.3837571,2.9594163E-4,0.948601,0.0034171303,0.5582422,0.0,0.0,0.0,0.0,0.43647406,0.0034171303,0.18729733,0.84437454,0.0034171303,0.0068342607,3.353399,0.44586915,0.57954514,0.2825699,0.0,0.51559526,0.9441154,0.0034171303,0.36753708,0.3939992,0.0,0.0034171303,0.032739624,0.0034171303,0.65514785,0.3567801,0.017076332,1.6400802,0.28753546,0.09535723,0.0,0.3830853,0.0,0.0034171303,0.0,0.0034171303,0.27915278,0.0,0.0068342607,1.0086347
2036,2.0199451,1.1253123,2.0817873,0.2825699,0.023910593,0.3470948,0.71471936,0.7372681,0.20437366,0.0,1.9716266,0.11243356,0.29631376,0.0,0.64967674,0.20779079,0.0,0.0,0.017076332,0.0,1.3162735,0.0,0.0919401,0.115850694,0.2689107,0.0,0.0,1.2049524,0.9444653,0.0,0.0034171303,0.4922773,0.0,0.23916727,0.0,0.8814869,1.1894054,1.1851512,0.0,0.5149029,0.017076332,5.881753,0.9435478,0.0919401,1.7971399,0.020493463,0.07913845,0.0,0.0,0.0,0.12501316,0.010251391,0.44259998,0.58586323,0.4057385,0.0,0.46659806,1.997926,0.0,0.43903488,1.1593057,0.0034171303,0.0,0.0,0.0,0.0,0.32760558,1.231485,2.3141596
2037,0.0,0.65817326,1.9159644,0.19048183,0.76655304,0.0035651012,0.0,1.5717396,1.4797082E-4,0.3798344,0.918287,0.0068342607,0.0,0.0,2.7853646,0.0034171303,0.44922578,0.0034171303,0.0034171303,0.0034171303,0.0034171303,0.45611122,0.37451,0.42673883,0.0034171303,0.0,4.5970383,0.20779079,0.027327724,0.0034171303,0.0,0.0034171303,1.1930207,0.0,0.98179275,2.1915061,0.079188354,0.0,0.0034171303,0.09877436,0.0,2.8332856,1.2927877,0.0034171303,0.0034171303,0.09527257,0.60661036,0.0919401,0.0,0.18729733,0.37777916,0.0,0.0034171303,0.3901733,0.09535723,0.0034171303,0.0,0.0850305,1.5878146,0.0034171303,1.2757113,0.0,0.18706469,1.146443,0.0,0.44922578,0.11243356,0.0,0.5114858
2038,2.1307404,1.3660861,0.17682263,0.0068342607,0.7214056,0.26897117,0.19389896,0.76936656,0.26549357,0.47546458,0.95129025,0.0,0.8326967,0.37436202,0.010251391,0.0068342607,0.010251391,0.0068342607,0.0,0.0,0.0,0.48145983,0.40083346,0.5842081,0.09535723,0.0034171303,0.098689705,0.0,0.0,0.0,0.0068342607,0.0034171303,0.0034171303,0.0068342607,0.0,0.75056636,0.0034171303,0.0,0.9420505,1.1633543,0.3837571,0.37792712,1.1183071,0.19377397,1.0810456,0.45264292,0.0034171303,0.0,0.0,0.0,0.2997309,0.13031945,0.30205908,0.0,0.09535723,0.0034171303,1.0951003,0.68153465,0.0034171303,0.76495343,0.42311078,0.0,0.0034171303,0.0,0.020493463,0.6293505,0.0068342607,0.0068342607,0.1045197
2039,1.266091,2.0806308,1.4960567,0.0,0.4332049,0.35743368,0.45597538,0.0,0.0068342607,0.24285862,0.65460813,0.0,0.19253708,0.0034171303,0.70361453,0.0034171303,0.0,0.0,1.7676069,0.0,0.06552915,0.90063304,0.28598702,0.0,0.10901643,0.47177452,0.21353613,0.0,0.1734055,0.0034171303,2.556435,0.0034171303,0.0,0.0,0.0068342607,0.37109286,0.0034171303,2.1963832,4.1680145,0.0,1.2353671,3.161664,0.0,0.0068342607,0.0,0.020493463,2.5830357,0.0034171303,0.0034171303,0.9955257,0.0,0.017076332,0.22486712,0.65366274,0.0068342607,0.09535723,0.17454559,2.681542,0.0034171303,0.2653456,0.020493463,0.0034171303,0.0034171303,0.0034171303,0.10901643,0.0034171303,1.795413,0.0034171303,0.17304789
2040,0.84116185,1.7742493,0.09535723,0.70303965,0.0034171303,0.6681194,0.09535723,1.3474207,0.0034171303,1.5793157,1.7856301,0.0,0.08161337,0.0,0.020493463,0.51817334,0.0034171303,0.29289663,0.069242224,0.4179098,0.0,0.38732222,0.28598702,0.4229628,0.0955052,0.0,0.08161337,0.0034171303,0.2883999,0.23575015,2.8978143,0.52373195,0.0,0.0,0.604641,5.236286,0.020493463,1.3350941,0.6184356,0.0034171303,1.5289772,2.023949,2.7765772,0.6543701,0.0,0.12609276,0.010251391,0.19226287,0.0919401,1.0448349,0.1964598,0.0034171303,0.80177486,0.0,0.10901643,0.35728568,0.102191485,0.017224304,0.48093697,0.09877436,0.9259784,0.2689107,0.0034171303,0.017076332,0.0034171303,0.098689705,1.2607762,0.0035651012,0.7693481
2041,0.77447695,4.1766047,0.1734055,0.38033998,0.2892562,0.37792712,0.06552915,0.8222864,0.023910593,0.62974936,1.9897879,0.92422706,0.28242192,0.0034171303,0.69151384,0.7553773,0.18887839,0.0,0.96659464,0.0034171303,0.09883767,0.67814165,0.08161337,0.0,0.1874453,0.0,0.053233087,0.0034171303,0.80200833,0.0,0.99989104,0.023910593,0.0034171303,0.0,0.0034171303,0.0,2.5634024,0.37436202,0.0,0.74166757,0.0,0.64386815,0.5077893,0.0034171303,0.0068342607,0.0034171303,0.5159358,0.0,0.2825699,0.20437366,0.098689705,0.09535723,0.45952836,0.0,0.102191485,0.0,0.0,0.19048183,0.11243356,0.19071446,0.0,0.0,0.023910593,0.0,0.0068342607,0.5253023,0.62930375,0.010399362,0.9895615
2042,0.7081343,1.4366728,0.0034171303,0.0068342607,1.4511721,0.0,0.64176285,2.905815,0.8621601,1.1875,1.4840548,0.4498603,1.2918007,0.09877436,1.0329883,0.020493463,0.032739624,0.0034171303,1.4797082E-4,0.0034171303,0.442452,0.95455736,0.2653456,0.5285154,2.6051812,1.1949759,0.0,0.0,0.4398912,0.30889335,0.0,0.07819624,0.3470948,0.0034171303,0.8682659,0.0,0.0,0.0,0.48244682,0.0034171303,0.3881692,0.8031548,0.3709449,0.0068342607,0.0547941,0.0068342607,0.95957434,0.017076332,0.0034171303,0.17682263,0.28242192,0.0,0.73728734,0.0034171303,0.99894285,1.1247665,0.49610603,0.020641433,0.0,0.9750861,0.3240405,0.0034171303,0.0034171303,0.0,0.57015,2.6946774,0.6745524,0.81354487,0.5692184
2043,0.0068342607,2.2052224,0.0034171303,0.020493463,0.0919401,0.8809302,0.0034171303,2.8407307,0.010399362,0.948328,0.7281661,0.0034171303,0.6587742,0.9543309,1.443554,0.4889988,1.2022276,0.0,1.2494384,0.0,0.14067645,1.0632465,0.0034171303,0.31379843,0.48303017,0.87398344,1.0902202,0.017076332,0.0,0.18729733,1.6787152,0.0,0.0,0.0,1.005479,0.0034171303,0.53197926,0.0,0.46971926,0.14175606,1.0667303,2.211296,0.0034171303,0.0034171303,0.78357124,0.5113378,1.31006,0.040986925,0.2860717,0.0,1.2584891,0.0069822315,0.010251391,0.0,0.4664501,0.23566549,0.0,0.6784743,0.27232784,0.0034171303,1.529771,0.0,0.0,0.0,0.010251391,1.7384523,0.4174917,0.20095652,0.0034171303
2044,0.38367248,0.46309346,0.4826599,0.0034171303,0.0034171303,0.0035651012,0.0034171303,1.0814686,1.6486962,0.83062124,0.36199087,0.0034171303,0.270818,0.102191485,0.22144999,0.0,1.9020711,0.017076332,0.0068342607,0.0955052,0.0034171303,0.12824482,0.27596825,0.36688924,0.3939992,0.0,0.09535723,0.0034171303,0.43522823,2.6103761,0.010399362,1.28793,0.0,0.0,0.9500406,0.0034171303,1.7224275,0.0,6.125249,0.0,0.0,0.64176285,0.73695385,1.1561533,0.0034171303,0.99603045,0.41108486,0.6639988,0.1769706,0.036156755,0.28583905,0.4229628,1.1311193,0.37777916,0.0068342607,0.0,0.0,0.7180397,0.0034171303,0.0034171303,0.3259697,0.0,0.37436202,0.44601712,0.102191485,0.0034171303,0.0,0.47569722,0.0034171303
2045,1.4568381,2.253365,0.0035651012,0.22185832,0.3123105,0.0,0.0,0.1838802,0.0034171303,0.0,2.4862938,1.0479025,0.0034171303,0.11243356,0.11258153,0.55488557,0.039721854,0.0,0.0068342607,0.0,0.66129446,1.2172796,0.0,0.3798344,1.5235424,0.89891344,2.281481,0.0,0.0,0.0919401,0.0068342607,0.0,0.0,0.12966718,0.8304265,1.3491055,0.5720368,0.010251391,0.27224317,0.0,2.3542483,0.19404693,1.2884223,0.6550632,0.81937486,0.19071446,0.7894969,0.0,0.3310227,0.6101122,1.1526749,0.017076332,0.3259697,0.11243356,0.5787357,0.0850305,0.16280581,2.4136374,0.0,0.0034171303,0.4093049,0.0,0.0,0.09877436,0.0034171303,0.027475694,1.4493566,0.017076332,1.696863
2046,3.4056385,2.662674,1.2226605,0.26498798,0.0034171303,0.092088066,0.70687395,2.1689098,0.48352644,2.7270648,0.70180607,1.4146748,0.5341595,0.32255256,0.0034171303,0.48353574,0.94671524,0.020493463,0.0,0.0,0.0,0.5442254,0.017076332,2.5028908,2.220935,0.017381594,1.3463743,0.0,0.017076332,0.0034171303,0.7574486,0.8546067,0.0,0.020641433,1.7000235,0.78188133,0.020493463,1.2010084,0.8353783,0.017076332,0.5713491,1.7429323,4.2563972,0.28242192,1.2138501,0.39143836,0.4641931,0.82331485,0.12159603,0.7414664,0.65665895,0.52079624,0.62910837,0.0034171303,0.09877436,0.0034171303,0.0,1.016524,0.020493463,0.4490354,0.09877436,0.0,0.09535723,0.0034171303,0.4664501,0.0,2.8433578,0.57888365,0.5812965
2047,1.7953118,0.38802123,0.6757026,0.21112326,0.0034171303,0.4012249,0.35728568,2.4366305,0.29296926,0.70360196,0.11243356,0.28598702,0.017076332,0.0034171303,0.0071302024,1.4384845,3.143312,0.37117752,1.1387448,0.0,1.1241792,1.3327333,0.19427955,1.0783849,0.19048183,0.020493463,0.0034171303,0.0034171303,0.20095652,0.0,0.034152664,0.0,0.28583905,3.4730656,1.3355407,0.27923742,0.38033998,0.6627619,0.0068342607,0.0,1.2980895,2.4636333,2.4640014,0.010251391,0.26876274,0.3083273,2.8810773,1.4843159,0.29296926,1.3196973,0.11599866,0.0,0.7826617,0.20437366,0.4398912,0.7056379,0.3607028,0.503823,0.7992321,0.6465748,0.72218156,0.0,0.0,0.14381005,0.0034171303,0.1769706,0.6593448,0.0,0.4694463
2048,4.1508217,4.642404,0.0,3.026829,0.9208192,1.2722129,0.0068342607,0.258436,0.29964623,0.30205908,3.4027565,0.7910579,0.11243356,0.0,0.3956649,0.09535723,0.4193977,1.4797082E-4,0.0035651012,0.27582029,0.010251391,0.958029,2.1247127,0.0,0.5636299,0.0034171303,1.4797082E-4,0.37777916,0.0,0.0,0.0034171303,0.0034171303,0.0034171303,0.5205003,0.0034171303,0.6654605,2.5911222,0.7526389,1.468754,0.0,0.91336817,0.017076332,0.85553163,0.29181704,0.8500593,1.1559781,0.51832,0.30547622,0.0034171303,0.0034171303,4.130346,0.0,0.4193977,0.0034171303,0.9659896,1.1552333,0.47533962,0.3917343,0.034152664,0.16307877,3.0467997,0.0,0.0068342607,0.918945,0.0068342607,0.020493463,1.4461453,1.0896889,8.775485
2049,1.3501481,6.819029,0.0,1.509593,3.3806314,0.6517634,0.42281485,0.6132967,0.29523414,1.6088177,0.47860876,0.9348921,0.0034171303,0.0068342607,0.0034171303,0.5468055,0.2203704,0.0,2.1845949,0.17682263,0.6656735,0.7341937,1.5805433,0.8788749,2.7869003,0.34134945,0.57888365,0.32499802,0.3412741,0.0068342607,0.1838802,1.8456315,0.20437366,3.1405046,0.0,0.010251391,0.5476425,0.43903488,2.6856875,0.7218883,1.6444799,1.6228843,1.7924908,0.4664501,0.0,0.0035651012,0.9010055,0.27531472,1.2293775,2.074672,0.98322964,0.0034171303,0.1420895,0.0,1.914354,1.1491812,0.09535723,0.7558421,0.89539087,0.020493463,0.2684051,0.0,0.0069822315,0.64923114,0.09535723,0.0068342607,0.16103436,0.0,0.498098
2050,3.7585807,2.8164563,0.0034171303,0.38666868,1.632895,0.53022784,1.6315433,0.8040124,0.7969907,1.1210057,0.29823318,0.09535723,1.4460213,0.0068342607,0.56165934,0.010251391,0.024058564,0.017076332,0.0,0.0034171303,0.11234891,0.29370618,0.4750558,0.13661818,2.273403,0.7389138,1.4797082E-4,0.0034171303,1.0003091,0.06552915,0.0035651012,0.0,0.0035651012,0.0,0.33685273,0.32418847,0.06552915,1.194841,2.1527874,0.1769706,1.4604851,0.7019676,0.4093036,0.19769669,0.87917084,0.26905867,1.8418131,0.0034171303,0.5012437,0.09877436,1.4661558,0.020493463,0.42514306,0.0068342607,0.21803287,0.0,1.9361676,0.57679164,2.652671,0.9140603,0.39691076,0.7656854,0.0,0.14039291,0.0034171303,1.7127396,0.0,0.26507264,0.37792712
2051,0.68289775,2.028437,0.0,0.10233946,1.1916133,2.0441175,0.49277356,2.4242766,0.37465796,0.08161337,1.1024128,0.0034171303,0.3775062,0.0,0.42281485,2.9272444,0.41108486,0.0,0.8025134,0.6022495,2.360239,0.7777163,0.93461275,0.30547622,1.6977127,0.0,0.0,0.44586915,0.51475495,1.2789592,0.0,0.797578,0.34134945,0.21803287,0.0,1.849394,0.38666868,0.10793683,1.4677949,0.6656488,0.6932245,0.83986837,3.8932908,0.115850694,0.5503284,0.7392994,0.4887122,0.34111682,0.04845282,0.18729733,0.75885046,0.37792712,1.8856964,3.7594204,1.5462254,0.3505119,0.017076332,0.0034171303,3.1036696,0.43220994,1.2347542,0.49847886,0.0,0.0,0.023910593,0.18721268,1.5128452,1.4612687,0.57816553
2052,2.0490167,3.9937127,0.0,1.3580217,1.43979,1.3090215,3.1620598,0.09877436,0.06894629,0.19071446,0.56840897,0.0034171303,0.0,0.1734055,0.64983404,1.1203146,0.78612965,0.0,1.2965025,0.36758825,0.18679175,1.0193895,0.09892233,0.40368453,0.59786725,0.10210683,0.17112845,0.18693972,4.3064456,0.0069822315,0.0,0.4023214,0.79632056,0.0,0.0034171303,0.4093036,0.9840766,0.28598702,0.35392904,0.5637146,0.92344624,1.6112149,2.2956793,0.09877436,0.0,0.24776368,1.3566478,0.3607028,0.40083346,0.4042506,0.08161337,0.0034171303,1.0651672,0.09535723,0.09877436,0.0034171303,1.1654012,0.37792712,0.41612855,0.809571,0.2915844,0.0,0.76440895,0.26207644,0.0034171303,0.0,0.0034171303,1.3715347,0.5668809
2053,3.0535042,5.6639934,2.3834414,0.11243356,0.59987134,0.98152953,0.37451,3.200329,0.024058564,0.40515804,0.89635235,0.0,0.020493463,0.8720918,5.178269,1.2120824,1.2136643,0.0,0.9348445,0.017076332,0.38666868,0.91734385,0.7615363,0.0034171303,6.007236,0.0034171303,0.0034171303,0.0,1.6147286,0.0068342607,0.0,0.14859031,0.2997309,0.0,0.64777386,0.9207027,0.29181704,1.8875504,5.064422,0.20095652,0.09535723,0.36411995,1.1587211,0.0034171303,1.1988584,0.5453833,0.70561737,0.5787357,0.6773379,0.5352484,1.4653054,1.3464618,2.3161428,0.0068342607,0.90900534,0.0068342607,0.4629455,0.8767224,0.09535723,0.27217984,1.17781,0.09877436,0.0,0.0,0.80110085,0.40533018,0.98054075,0.010251391,0.882998
2054,0.10233946,2.1348524,0.12501316,0.2825699,0.4659445,2.7138467,0.44003916,1.7248428,0.3698653,0.7384864,1.0729343,0.0,0.3939992,0.11243356,0.4976786,1.0356603,0.8302003,0.0,0.0068342607,0.6061895,0.034152664,2.9955225,3.0133612,0.6818264,0.20095652,0.61585754,0.7912602,0.0,0.55658215,0.0,1.3185705,0.8600283,1.3604459,0.0,1.8094213,0.0,0.75761354,0.52391744,0.48586395,0.47177452,0.0034171303,0.39741632,5.7873154,0.43220994,0.26192847,0.80662316,1.712108,0.576867,0.0,0.0034171303,1.2312555,0.58054936,0.0034171303,0.0,1.3065711,0.84590393,0.2653456,0.38325155,0.25282648,0.42979708,0.12174401,0.0068342607,0.0,0.0,0.66781497,0.020493463,0.4193977,0.017076332,3.4369369
2055,1.700813,5.1613584,0.20262225,0.037569795,0.2136841,1.5257618,0.0034171303,2.0879295,0.46971926,2.0100987,1.5479424,0.0068342607,0.0034171303,0.0034171303,0.5406603,0.0068342607,0.73385096,0.09535723,0.38803056,0.11258153,0.687367,0.30306336,3.3813257,0.27923742,2.4037662,0.0034171303,0.48337847,1.2583476,0.57496095,0.4023214,0.09535723,0.0034171303,1.1048763,0.3881692,1.7461078,0.0,0.45555446,0.3240405,3.075237,0.0068342607,0.53454006,0.3691935,2.570745,0.0068342607,0.3274576,0.09892233,1.058903,0.0,2.0013325,0.3811963,1.9452198,0.0034171303,0.7049638,0.18380485,0.19987693,0.32760558,0.4042506,0.64176285,0.0,1.2586533,2.444206,0.010251391,0.7793539,0.78622645,0.5352484,1.2943861,0.9186386,0.39143836,0.9072354
2056,0.36411995,10.021116,1.034592,2.522726,0.5339465,1.517206,1.1383318,2.4462156,0.4953875,0.18679175,1.922244,0.0,2.1832647,0.0068342607,1.6294628,0.7292912,1.8079002,0.0,0.0,0.023910593,0.43456802,0.9581338,0.28242192,2.0416377,1.8156265,0.023910593,0.0,0.098689705,3.703867,0.0,0.0,0.0,3.1966481,0.0,0.35857376,0.19404693,2.5206559,0.77878994,1.2905889,0.0,2.6873305,0.017076332,0.023910593,0.18729733,0.5876252,0.5113378,7.25655,0.18729733,0.122684956,0.30547622,0.58637935,0.0034171303,1.6853057,0.3709449,2.8964043,0.0068342607,0.80470455,1.4831728,0.0034171303,0.9870968,1.5475587,0.0034171303,0.35743368,0.2653456,0.0,0.0,0.7885817,0.3607028,1.9936441
2057,0.8068679,4.496952,0.0,2.9425154,0.08119244,0.63331443,0.7589194,0.23020369,0.8586979,0.0034171303,1.4328468,0.0034171303,0.11243356,0.11243356,1.7203779,0.4604254,0.55788463,0.37792712,0.26876274,0.64080095,2.3409274,0.4527909,0.41954568,1.3494147,0.60676765,0.0034171303,0.0035651012,0.9376311,0.44943425,0.0,0.0,0.20096585,0.20437366,0.0,2.1181543,0.46258786,1.0695966,1.8478615,1.7636627,0.2653456,0.72594947,0.09877436,1.1400688,0.1838802,0.6951333,0.0068342607,1.6561993,0.003713072,0.0,0.7484044,3.51042,0.0,0.0035651012,0.0,0.28242192,0.0034171303,0.21695326,0.28248525,0.18729733,0.0,0.42637995,0.0,0.0,0.0068342607,0.0034171303,0.35728568,1.3620883,1.7200758,3.2665746
2058,2.9173524,7.0459633,0.0,1.384638,0.0068342607,0.7483664,2.7070022,2.0863526,1.8491156,0.4042506,2.2049046,0.0,0.18729733,0.020493463,0.6468257,0.41954568,1.6091805,0.09877436,0.8544246,0.032739624,2.404076,6.006602,0.78624696,1.1623014,3.521731,0.0,0.14915638,0.91626257,3.1976335,0.76027423,3.031762,0.56180733,0.44586915,0.0034171303,2.3502374,0.40083346,0.10299173,0.3798344,6.105768,0.35392904,1.2374599,1.2237431,5.4088917,0.0919401,1.0033087,0.4057385,0.94149375,0.09535723,0.8547886,0.36411995,2.1256618,0.0034171303,0.30314803,0.6261964,0.0034171303,1.2754861,0.0,1.2527422,0.0034171303,0.66330636,2.1685064,0.0034171303,0.09877436,0.0,0.82579106,1.3216839,0.020493463,0.4659445,1.7697945
